Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
1764,17459.4,1,0,17,5,17459.4,17463.2,0,
1765,17463.7,1,0,18,5,17463.7,17465.3,0,
1766,17487.5,1,0,20,5,17487.5,17513.5,0,
1767,17499.6,2,0,21,5,17513.5,17514.5,13.8906,
1768,17504.4,3,1,22,5,17514.5,17514.7,10.1152,
1769,17517.7,1,0,23,5,17517.7,17520.1,0,
1770,17547.9,1,0,26,5,17547.9,17551.2,0,
1771,17549.5,2,0,26,5,17551.2,17552.4,1.64844,
1772,17553.6,1,0,27,5,17553.6,17555.9,0,
1773,17578.9,1,0,29,5,17578.9,17584.3,0,
1774,17586,1,0,30,5,17586,17587.5,0,
1775,17589.8,1,0,30,5,17589.8,17592.5,0,
1776,17600.4,1,0,32,5,17600.4,17611.1,0,
1777,17613.6,1,0,33,5,17613.6,17622.3,0,
1778,17615.3,2,0,33,5,17622.3,17628.7,7.02344,
1779,17622.8,2,0,34,5,17628.7,17645.5,5.89453,
1780,17623.4,3,1,34,5,17645.5,17646.7,22.0488,
1781,17624,4,2,34,5,17646.7,17649.1,22.7324,
1782,17624.7,5,3,34,5,17649.1,17650.1,24.4434,
1783,17629,5,3,34,5,17650.1,17651.1,21.1719,
1784,17629.6,6,4,34,5,17651.1,17653.1,21.5254,
1785,17630.1,7,5,35,5,17653.1,17656.7,23,
1786,17634.3,8,6,35,5,17656.7,17657.2,22.4219,
1787,17650.2,5,3,37,5,17657.2,17663.1,6.92188,
1788,17669.9,1,0,38,5,17669.9,17672.7,0,
1789,17683.5,1,0,40,5,17683.5,17684.6,0,
1790,17695.6,1,0,41,5,17695.6,17695.9,0,
1791,17705.2,1,0,42,5,17705.2,17707.4,0,
1792,17734.1,1,0,45,5,17734.1,17736.3,0,
1793,17736.1,2,0,45,5,17736.3,17747,0.255859,
1794,17737.1,2,0,45,5,17747,17747.9,9.98633,
1795,17759.7,1,0,47,5,17759.7,17773.9,0,
1796,17792.5,1,0,51,5,17792.5,17796,0,
1797,17816.1,1,0,53,5,17816.1,17816.2,0,
1798,17824.2,1,0,54,5,17824.2,17825.6,0,
1799,17841.3,1,0,56,5,17841.3,17848.9,0,
1800,17851.2,1,0,57,5,17851.2,17851.2,0,
1801,17883,1,0,60,5,17883,17886.3,0,
1802,17887,1,0,60,5,17887,17890.2,0,
1803,17895.5,1,0,61,5,17895.5,17895.6,0,
1804,17919.3,1,0,63,5,17919.3,17921.2,0,
1805,17921.9,1,0,64,5,17921.9,17926.6,0,
1806,17926.6,1,0,64,5,17926.6,17936,0,
1807,17959.5,1,0,67,5,17959.5,17961.4,0,
1808,17961.7,1,0,68,5,17961.7,17962.5,0,
1809,17967.1,1,0,68,5,17967.1,17967.6,0,
1810,17967.5,2,0,68,5,17967.6,17967.7,0.0859375,
1811,17975.9,1,0,69,5,17975.9,18005.1,0,
1812,17976.7,2,0,69,5,18005.1,18006.1,28.3984,
1813,18003.4,3,1,72,5,18006.1,18015.2,2.6582,
1814,18003.6,4,2,72,5,18015.2,18023.4,11.5801,
1815,18013.6,3,1,73,5,18023.4,18025.8,9.87305,
1816,18018.9,3,1,73,5,18025.8,18027.5,6.88281,
1817,18037.1,1,0,75,5,18037.1,18038,0,
1818,18055.6,1,0,77,5,18055.6,18065.7,0,
1819,18057.8,2,0,77,5,18065.7,18066.7,7.9082,
1820,18071.6,1,0,79,5,18071.6,18074.4,0,
1821,18076.1,1,0,79,5,18076.1,18080.2,0,
1822,18079.2,2,0,79,5,18080.2,18090.9,0.955078,
1823,18083.1,2,0,80,5,18090.9,18092.6,7.76562,
1824,18089.5,3,1,80,5,18092.6,18096.7,3.14062,
1825,18095.7,2,0,81,5,18096.7,18106.9,1.04688,
1826,18102.5,2,0,82,5,18106.9,18110.2,4.37305,
1827,18111.2,1,0,83,5,18111.2,18125.6,0,
1828,18118.4,2,0,83,5,18125.6,18131.5,7.18555,
1829,18125.6,3,1,84,5,18131.5,18133.6,5.91211,
1830,18134.1,1,0,85,5,18134.1,18154.9,0,
1831,18141,2,0,86,5,18154.9,18157.2,13.9395,
1832,18143.1,3,1,86,5,18157.2,18158.2,14.0645,
1833,18147.5,4,2,86,5,18158.2,18163.7,10.7871,
1834,18163.3,2,0,88,5,18163.7,18178.3,0.384766,
1835,18171.3,2,0,89,5,18178.3,18196.9,6.96094,
1836,18189.9,2,0,90,5,18196.9,18198.3,7.03711,
1837,18193.5,3,1,91,5,18198.3,18203.2,4.80469,
1838,18198.7,2,0,91,5,18203.2,18203.7,4.57422,
1839,18202,3,1,92,5,18203.7,18208.1,1.67188,
1840,18214.7,1,0,93,5,18214.7,18216.3,0,
1841,18223.4,1,0,94,5,18223.4,18226.4,0,
1842,18242.8,1,0,96,5,18242.8,18243.2,0,
1843,18247.9,1,0,96,5,18247.9,18250.2,0,
1844,18256.7,1,0,97,5,18256.7,18274,0,
1845,18257.3,2,0,97,5,18274,18289.3,16.666,
1846,18284.6,2,0,100,5,18289.3,18289.9,4.62891,
1847,18292.9,1,0,101,5,18292.9,18294.7,0,
1848,18297.3,1,0,101,5,18297.3,18300.5,0,
1849,18304.3,1,0,102,5,18304.3,18304.3,0,
1850,18304.6,1,0,102,5,18304.6,18307.6,0,
1851,18324.2,1,0,104,5,18324.2,18324.3,0,
1852,18338.3,1,0,105,5,18338.3,18339.8,0,
1853,18341.3,1,0,106,5,18341.3,18343.7,0,
1854,18349.2,1,0,106,5,18349.2,18367.6,0,
1855,18355.5,2,0,107,5,18367.6,18368.1,12.0254,
1856,18356.9,3,1,107,5,18368.1,18368.8,11.1875,
1857,18359.8,4,2,107,5,18368.8,18387.7,8.98242,
1858,18360.3,5,3,108,5,18387.7,18402.3,27.377,
1859,18369.1,3,1,108,5,18402.3,18413.8,33.2305,
1860,18375.5,4,2,109,5,18413.8,18414.9,38.2305,
1861,18387.9,4,2,110,5,18414.9,18417.9,27.0176,
1862,18395.6,5,3,111,5,18417.9,18419.4,22.3262,
1863,18406,5,3,112,5,18419.4,18425.6,13.416,
1864,18407,6,4,112,5,18425.6,18427.2,18.5566,
1865,18421.6,3,1,114,5,18427.2,18428.1,5.60352,
1866,18428,2,0,114,5,18428.1,18429.8,0.117188,
1867,18432,1,0,115,5,18432,18444.3,0,
1868,18441,2,0,116,5,18444.3,18446,3.3125,
1869,18449,1,0,116,5,18449,18449.7,0,
1870,18456.4,1,0,117,5,18456.4,18463.7,0,
1871,18459.6,2,0,117,5,18463.7,18472.2,4.08789,
1872,18474.5,1,0,119,5,18474.5,18484.1,0,
1873,18495.9,1,0,121,5,18495.9,18510,0,
1874,18513.6,1,0,123,5,18513.6,18515.9,0,
1875,18524.2,1,0,124,5,18524.2,18531.6,0,
1876,18546.7,1,0,126,5,18546.7,18548.5,0,
1877,18558,1,0,127,5,18558,18583.7,0,
1878,18558.6,2,0,127,5,18583.7,18585.6,25.0977,
1879,18580,3,1,129,5,18585.6,18590.1,5.65234,
1880,18585.9,2,0,130,5,18590.1,18594.6,4.17578,
1881,18611,1,0,133,5,18611,18617.9,0,
1882,18613.8,2,0,133,5,18617.9,18623.4,4.08203,
1883,18636.2,1,0,135,5,18636.2,18645.4,0,
1884,18642,2,0,136,5,18645.4,18665.2,3.30859,
1885,18674.5,1,0,139,5,18674.5,18692.1,0,
1886,18687.5,2,0,140,5,18692.1,18696,4.62891,
1887,18690.4,3,1,141,5,18696,18696.6,5.63281,
1888,18704.1,1,0,142,5,18704.1,18709,0,
1889,18710.7,1,0,143,5,18710.7,18724.4,0,
1890,18752.9,1,0,3,6,18752.9,18753.7,0,
1891,18765.4,1,0,4,6,18765.4,18776,0,
1892,18771,2,0,5,6,18776,18779.4,5.03711,
1893,18775.9,3,1,5,6,18779.4,18781,3.51953,
1894,18796.7,1,0,7,6,18796.7,18798.7,0,
1895,18813.1,1,0,9,6,18813.1,18822.9,0,
1896,18815.9,2,0,9,6,18822.9,18826.3,7.07422,
1897,18821,3,1,10,6,18826.3,18828.1,5.26758,
1898,18830.5,1,0,11,6,18830.5,18832.1,0,
1899,18834.5,1,0,11,6,18834.5,18841.2,0,
1900,18837.2,2,0,11,6,18841.2,18857.7,4.0625,
1901,18840.9,3,1,12,6,18857.7,18860.7,16.7773,
1902,18853.3,3,1,13,6,18860.7,18864.3,7.40234,
1903,18861.6,2,0,14,6,18864.3,18864.7,2.62109,
1904,18872.7,1,0,15,6,18872.7,18895.2,0,
1905,18882,2,0,16,6,18895.2,18899.2,13.1777,
1906,18882.7,3,1,16,6,18899.2,18905.3,16.459,
1907,18884.1,4,2,16,6,18905.3,18914.1,21.2715,
1908,18887.9,5,3,16,6,18914.1,18914.3,26.1914,
1909,18918.1,1,0,19,6,18918.1,18936.6,0,
1910,18919.7,2,0,19,6,18936.6,18945.6,16.8867,
1911,18938.6,2,0,21,6,18945.6,18948.6,6.95898,
1912,18943.6,3,1,22,6,18948.6,18952.6,4.95312,
1913,18946.5,3,1,22,6,18952.6,18958.9,6.02539,
1914,18967.8,1,0,24,6,18967.8,18969,0,
1915,18971.2,1,0,25,6,18971.2,18987,0,
1916,18978.6,2,0,25,6,18987,18987.5,8.38281,
1917,18978.7,3,1,25,6,18987.5,18990.6,8.80859,
1918,19004,1,0,28,6,19004,19006.7,0,
1919,19018.1,1,0,29,6,19018.1,19022,0,
1920,19023.4,1,0,30,6,19023.4,19025.7,0,
1921,19033,1,0,31,6,19033,19036.8,0,
1922,19044.4,1,0,32,6,19044.4,19048.6,0,
1923,19045.3,2,0,32,6,19048.6,19051.1,3.25391,
1924,19050.2,2,0,33,6,19051.1,19053.3,0.869141,
1925,19051.6,2,0,33,6,19053.3,19073.5,1.69141,
1926,19059.4,2,0,33,6,19073.5,19074.8,14.0664,
1927,19061.6,3,1,34,6,19074.8,19080,13.2168,
1928,19088.7,1,0,36,6,19088.7,19097.1,0,
1929,19104.1,1,0,38,6,19104.1,19106.4,0,
1930,19104.4,2,0,38,6,19106.4,19110.4,2.00781,
1931,19105.2,3,1,38,6,19110.4,19115.4,5.17383,
1932,19109.1,3,1,38,6,19115.4,19120.9,6.33398,
1933,19109.9,4,2,38,6,19120.9,19121.4,10.998,
1934,19112.7,4,2,39,6,19121.4,19121.8,8.67969,
1935,19120.5,4,2,40,6,19121.8,19128.8,1.32031,
1936,19125.5,2,0,40,6,19128.8,19133.6,3.35547,
1937,19137.6,1,0,41,6,19137.6,19140.4,0,
1938,19140.7,1,0,42,6,19140.7,19146.8,0,
1939,19157.8,1,0,43,6,19157.8,19163.3,0,
1940,19176.2,1,0,45,6,19176.2,19177.2,0,
1941,19178.5,1,0,45,6,19178.5,19187.1,0,
1942,19183.2,2,0,46,6,19187.1,19196.4,3.89258,
1943,19184.7,3,1,46,6,19196.4,19198.9,11.7344,
1944,19185.3,4,2,46,6,19198.9,19217.7,13.5703,
1945,19185.5,5,3,46,6,19217.7,19223.9,32.1758,
1946,19215.8,3,1,49,6,19223.9,19227.6,8.08984,
1947,19241.4,1,0,52,6,19241.4,19241.4,0,
1948,19271.3,1,0,55,6,19271.3,19272.2,0,
1949,19279.2,1,0,55,6,19279.2,19284,0,
1950,19287.2,1,0,56,6,19287.2,19292.2,0,
1951,19299.3,1,0,57,6,19299.3,19301.1,0,
1952,19303.3,1,0,58,6,19303.3,19305.2,0,
1953,19316.8,1,0,59,6,19316.8,19321.3,0,
1954,19317,2,0,59,6,19321.3,19322.9,4.32227,
1955,19325.2,1,0,60,6,19325.2,19335.3,0,
1956,19338.8,1,0,61,6,19338.8,19341.9,0,
1957,19350.5,1,0,63,6,19350.5,19351.1,0,
1958,19359.7,1,0,63,6,19359.7,19366.6,0,
1959,19361.2,2,0,64,6,19366.6,19371.1,5.36914,
1960,19369.3,2,0,64,6,19371.1,19374.9,1.77734,
1961,19376.8,1,0,65,6,19376.8,19380.5,0,
1962,19379.5,2,0,65,6,19380.5,19381.5,0.929688,
1963,19380.1,3,1,66,6,19381.5,19382.7,1.37891,
1964,19387.5,1,0,66,6,19387.5,19387.8,0,
1965,19403.8,1,0,68,6,19403.8,19411.1,0,
1966,19415.6,1,0,69,6,19415.6,19419.1,0,
1967,19416.4,2,0,69,6,19419.1,19427.5,2.72656,
1968,19416.7,3,1,69,6,19427.5,19432.5,10.8867,
1969,19434,1,0,71,6,19434,19443.4,0,
1970,19438.6,2,0,71,6,19443.4,19449.7,4.77148,
1971,19460.7,1,0,74,6,19460.7,19461.3,0,
1972,19465.1,1,0,74,6,19465.1,19467.7,0,
1973,19467.8,1,0,74,6,19467.8,19483.7,0,
1974,19469.4,2,0,74,6,19483.7,19495.6,14.2871,
1975,19474.2,3,1,75,6,19495.6,19497.1,21.3984,
1976,19481.4,4,2,76,6,19497.1,19497.7,15.7227,
1977,19495.2,4,2,77,6,19497.7,19499.7,2.47656,
1978,19495.7,4,2,77,6,19499.7,19501.6,4.01562,
1979,19497.2,4,2,77,6,19501.6,19511,4.39062,
1980,19512.5,1,0,79,6,19512.5,19513.2,0,
1981,19513.4,1,0,79,6,19513.4,19517.3,0,
1982,19523.6,1,0,80,6,19523.6,19524.5,0,
1983,19532,1,0,81,6,19532,19535,0,
1984,19570.2,1,0,85,6,19570.2,19571.2,0,
1985,19573.9,1,0,85,6,19573.9,19576,0,
1986,19574.7,2,0,85,6,19576,19578.9,1.29883,
1987,19575,3,1,85,6,19578.9,19581.8,3.92578,
1988,19581.3,2,0,86,6,19581.8,19584.3,0.4375,
1989,19593.5,1,0,87,6,19593.5,19598,0,
1990,19594.4,2,0,87,6,19598,19600,3.55469,
1991,19618.7,1,0,89,6,19618.7,19641.7,0,
1992,19650.3,1,0,93,6,19650.3,19654.8,0,
1993,19651.7,2,0,93,6,19654.8,19658,3.14258,
1994,19652.3,3,1,93,6,19658,19659.3,5.64062,
1995,19657.1,3,1,93,6,19659.3,19663.8,2.12109,
1996,19661.9,2,0,94,6,19663.8,19671.2,1.91016,
1997,19668.2,2,0,94,6,19671.2,19673.2,2.96484,
1998,19670.9,3,1,95,6,19673.2,19679.2,2.33594,
1999,19680.8,1,0,96,6,19680.8,19685.5,0,
2000,19688.4,1,0,96,6,19688.4,19688.4,0,
2001,19720.9,1,0,100,6,19720.9,19725.7,0,
2002,19721.3,2,0,100,6,19725.7,19726,4.44141,
2003,19726.9,1,0,100,6,19726.9,19730,0,
2004,19728.3,2,0,100,6,19730,19730.3,1.68555,
2005,19734.3,1,0,101,6,19734.3,19735.6,0,
2006,19738.9,1,0,101,6,19738.9,19741.3,0,
2007,19741.2,2,0,102,6,19741.3,19763.1,0.125,
2008,19745.1,2,0,102,6,19763.1,19770.3,18.002,
2009,19749.3,3,1,102,6,19770.3,19774.8,20.9746,
2010,19754.1,4,2,103,6,19774.8,19777.4,20.7363,
2011,19758.7,5,3,103,6,19777.4,19779.7,18.6895,
2012,19775,3,1,105,6,19779.7,19789.5,4.67969,
2013,19777.6,3,1,105,6,19789.5,19791.5,11.8633,
2014,19787.7,3,1,106,6,19791.5,19794.6,3.75195,
2015,19800,1,0,107,6,19800,19801.3,0,
2016,19804.1,1,0,108,6,19804.1,19806.9,0,
2017,19823.3,1,0,110,6,19823.3,19825.6,0,
2018,19842.8,1,0,112,6,19842.8,19854.7,0,
2019,19861,1,0,114,6,19861,19885.5,0,
2020,19865.5,2,0,114,6,19885.5,19886.7,20.0527,
2021,19887.6,1,0,116,6,19887.6,19894.1,0,
2022,19890.8,2,0,117,6,19894.1,19894.3,3.20312,
2023,19896.3,1,0,117,6,19896.3,19897.8,0,
2024,19910.5,1,0,119,6,19910.5,19913.3,0,
2025,19920.6,1,0,120,6,19920.6,19924.7,0,
2026,19922.7,2,0,120,6,19924.7,19941.5,2.03711,
2027,19925.4,2,0,120,6,19941.5,19943.1,16.1641,
2028,19930.8,3,1,121,6,19943.1,19945,12.3711,
2029,19940,4,2,122,6,19945,19958.7,4.97852,
2030,19949.2,2,0,122,6,19958.7,19962.7,9.48438,
2031,19962.8,1,0,124,6,19962.8,19964.4,0,
2032,19964.7,1,0,124,6,19964.7,19967.2,0,
2033,19975.1,1,0,125,6,19975.1,19975.3,0,
2034,19978.8,1,0,125,6,19978.8,19982.1,0,
2035,19979,2,0,125,6,19982.1,19984.5,3.11133,
2036,19990,1,0,127,6,19990,19991.4,0,
2037,19995,1,0,127,6,19995,20000.3,0,
2038,20005.5,1,0,128,6,20005.5,20008.4,0,
2039,20030.8,1,0,131,6,20030.8,20033.4,0,
2040,20051.2,1,0,133,6,20051.2,20055.3,0,
2041,20087.2,1,0,136,6,20087.2,20087.5,0,
2042,20102.7,1,0,138,6,20102.7,20116.6,0,
2043,20109.2,2,0,138,6,20116.6,20123.6,7.38086,
2044,20114.2,3,1,139,6,20123.6,20126.8,9.41016,
2045,20122,3,1,140,6,20126.8,20130.3,4.87109,
2046,20134.1,1,0,141,6,20134.1,20135.5,0,
2047,20148,1,0,142,6,20148,20153.5,0,
2048,20158.5,1,0,143,6,20158.5,20161,0,
2049,20170.4,1,0,1,0,20170.4,20186.1,0,
2050,20192,1,0,3,0,20192,20198.4,0,
2051,20201.8,1,0,4,0,20201.8,20203.4,0,
2052,20231.6,1,0,7,0,20231.6,20231.6,0,
2053,20256.4,1,0,9,0,20256.4,20260.9,0,
2054,20262.5,1,0,10,0,20262.5,20271.5,0,
2055,20262.6,2,0,10,0,20271.5,20274,8.9668,
2056,20266.6,3,1,10,0,20274,20275,7.44141,
2057,20271.5,4,2,11,0,20275,20287.5,3.47461,
2058,20310.7,1,0,15,0,20310.7,20320.9,0,
2059,20319.2,2,0,15,0,20320.9,20325.7,1.65039,
2060,20325.3,2,0,16,0,20325.7,20339.3,0.392578,
2061,20328.5,2,0,16,0,20339.3,20347,10.7832,
2062,20329.8,3,1,16,0,20347,20348,17.2285,
2063,20337.2,4,2,17,0,20348,20348.4,10.7715,
2064,20348.8,1,0,18,0,20348.8,20352.1,0,
2065,20350.2,2,0,19,0,20352.1,20353.2,1.91211,
2066,20385.4,1,0,22,0,20385.4,20392.4,0,
2067,20388.1,2,0,22,0,20392.4,20393.2,4.35156,
2068,20389.7,3,1,22,0,20393.2,20400.1,3.55469,
2069,20404.4,1,0,24,0,20404.4,20405.7,0,
2070,20446.2,1,0,28,0,20446.2,20453.2,0,
2071,20454.4,1,0,29,0,20454.4,20456.8,0,
2072,20467.7,1,0,30,0,20467.7,20482.7,0,
2073,20475.8,2,0,31,0,20482.7,20491.2,6.89258,
2074,20486.3,2,0,32,0,20491.2,20493.8,4.87305,
2075,20487.7,3,1,32,0,20493.8,20494,6.07422,
2076,20488.9,4,2,32,0,20494,20498.1,5.13477,
2077,20494.7,2,0,33,0,20498.1,20504.7,3.42188,
2078,20520.6,1,0,36,0,20520.6,20522.7,0,
2079,20521.6,2,0,36,0,20522.7,20531.5,1.10352,
2080,20538.5,1,0,37,0,20538.5,20539.7,0,
2081,20553.9,1,0,39,0,20553.9,20554,0,
2082,20592.3,1,0,43,0,20592.3,20592.4,0,
2083,20594.3,1,0,43,0,20594.3,20601.2,0,
2084,20596.1,2,0,43,0,20601.2,20620.8,5.11133,
2085,20621.5,1,0,46,0,20621.5,20622.4,0,
2086,20632.8,1,0,47,0,20632.8,20636.7,0,
2087,20640.3,1,0,48,0,20640.3,20642.9,0,
2088,20647,1,0,48,0,20647,20647.5,0,
2089,20647.7,1,0,48,0,20647.7,20649.5,0,
2090,20650,1,0,49,0,20650,20651,0,
2091,20663.9,1,0,50,0,20663.9,20668.6,0,
2092,20666.3,2,0,50,0,20668.6,20672.5,2.30273,
2093,20670,2,0,51,0,20672.5,20677.8,2.44336,
2094,20699.2,1,0,53,0,20699.2,20704.2,0,
2095,20713.5,1,0,55,0,20713.5,20716.8,0,
2096,20733.2,1,0,57,0,20733.2,20737.1,0,
2097,20740.3,1,0,58,0,20740.3,20749.4,0,
2098,20748.6,2,0,58,0,20749.4,20753.9,0.818359,
2099,20760.2,1,0,60,0,20760.2,20766.8,0,
2100,20769.6,1,0,60,0,20769.6,20773.8,0,
2101,20790.9,1,0,63,0,20790.9,20792.6,0,
2102,20792.1,2,0,63,0,20792.6,20798.5,0.521484,
2103,20797.3,2,0,63,0,20798.5,20801.9,1.19922,
2104,20806.4,1,0,64,0,20806.4,20813.5,0,
2105,20830.3,1,0,67,0,20830.3,20836.3,0,
2106,20856.6,1,0,69,0,20856.6,20862,0,
2107,20860.4,2,0,70,0,20862,20871.5,1.60938,
2108,20861.9,3,1,70,0,20871.5,20871.9,9.55859,
2109,20896.4,1,0,73,0,20896.4,20901.3,0,
2110,20903.1,1,0,74,0,20903.1,20912.6,0,
2111,20904.2,2,0,74,0,20912.6,20917.4,8.35547,
2112,20908.5,3,1,74,0,20917.4,20919.3,8.97656,
2113,20913.5,3,1,75,0,20919.3,20926.6,5.75586,
2114,20915.5,4,2,75,0,20926.6,20932.5,11.1113,
2115,20947.9,1,0,78,0,20947.9,20960.3,0,
2116,20952,2,0,79,0,20960.3,20961.4,8.21484,
2117,20960.5,2,0,80,0,20961.4,20980.9,0.841797,
2118,20966.5,2,0,80,0,20980.9,20981.2,14.4473,
2119,20988.9,1,0,82,0,20988.9,20992.1,0,
2120,20999.4,1,0,83,0,20999.4,21014.9,0,
2121,21001.2,2,0,84,0,21014.9,21018.2,13.6582,
2122,21009.9,3,1,84,0,21018.2,21024.6,8.35742,
2123,21019.4,2,0,85,0,21024.6,21026.6,5.24414,
2124,21028.1,1,0,86,0,21028.1,21036.4,0,
2125,21030.4,2,0,87,0,21036.4,21041.9,6.03125,
2126,21047.5,1,0,88,0,21047.5,21049.4,0,
2127,21049.3,2,0,88,0,21049.4,21063.2,0.0976562,
2128,21049.9,2,0,88,0,21063.2,21064,13.2266,
2129,21054.2,3,1,89,0,21064,21067.1,9.82227,
2130,21054.4,4,2,89,0,21067.1,21068.8,12.6914,
2131,21057.2,5,3,89,0,21068.8,21071,11.5664,
2132,21058.5,6,4,89,0,21071,21072.5,12.5215,
2133,21070.9,3,1,91,0,21072.5,21074,1.64453,
2134,21094.6,1,0,93,0,21094.6,21110,0,
2135,21107.8,2,0,94,0,21110,21122,2.21289,
2136,21131,1,0,97,0,21131,21142.8,0,
2137,21137.6,2,0,97,0,21142.8,21145.2,5.20117,
2138,21145,2,0,98,0,21145.2,21145.8,0.261719,
2139,21147.2,1,0,98,0,21147.2,21153.6,0,
2140,21147.3,2,0,98,0,21153.6,21159.2,6.30469,
2141,21151.1,3,1,99,0,21159.2,21165.4,8.18945,
2142,21158.9,3,1,99,0,21165.4,21172,6.50195,
2143,21168.7,2,0,100,0,21172,21172.3,3.26953,
2144,21177,1,0,101,0,21177,21184,0,
2145,21193.4,1,0,103,0,21193.4,21194.3,0,
2146,21199.6,1,0,103,0,21199.6,21216.3,0,
2147,21209.7,2,0,104,0,21216.3,21218.3,6.67773,
2148,21223.4,1,0,106,0,21223.4,21227.3,0,
2149,21223.5,2,0,106,0,21227.3,21230.7,3.78711,
2150,21232.1,1,0,107,0,21232.1,21238.8,0,
2151,21238.5,2,0,107,0,21238.8,21244,0.292969,
2152,21243.7,2,0,108,0,21244,21257.1,0.326172,
2153,21275.1,1,0,111,0,21275.1,21275.3,0,
2154,21276.8,1,0,111,0,21276.8,21277,0,
2155,21291.1,1,0,113,0,21291.1,21292,0,
2156,21295.2,1,0,113,0,21295.2,21297.1,0,
2157,21313.9,1,0,115,0,21313.9,21331.2,0,
2158,21314,2,0,115,0,21331.2,21333.3,17.2695,
2159,21322.6,3,1,116,0,21333.3,21334.7,10.6934,
2160,21330.2,4,2,117,0,21334.7,21342.6,4.48438,
2161,21330.9,5,3,117,0,21342.6,21346.5,11.75,
2162,21334.9,3,1,117,0,21346.5,21351.4,11.6328,
2163,21338.5,4,2,117,0,21351.4,21354.1,12.9453,
2164,21359.1,1,0,119,0,21359.1,21363.1,0,
2165,21361.4,2,0,120,0,21363.1,21364.9,1.7793,
2166,21385.1,1,0,122,0,21385.1,21390.8,0,
2167,21388.9,2,0,122,0,21390.8,21395.8,1.94336,
2168,21417.2,1,0,125,0,21417.2,21418.6,0,
2169,21454.9,1,0,129,0,21454.9,21462.7,0,
2170,21458,2,0,129,0,21462.7,21479.1,4.72656,
2171,21471.3,2,0,131,0,21479.1,21479.3,7.77734,
2172,21480.7,1,0,132,0,21480.7,21489,0,
2173,21489.4,1,0,132,0,21489.4,21489.7,0,
2174,21494.3,1,0,133,0,21494.3,21494.9,0,
2175,21495.5,1,0,133,0,21495.5,21501.8,0,
2176,21501.4,2,0,134,0,21501.8,21505.4,0.347656,
2177,21505.8,1,0,134,0,21505.8,21512.8,0,
2178,21508.4,2,0,134,0,21512.8,21517.9,4.35938,
2179,21509,3,1,134,0,21517.9,21522.2,8.90625,
2180,21513.7,3,1,135,0,21522.2,21526.1,8.48828,
2181,21523,2,0,136,0,21526.1,21527.6,3.10156,
2182,21546.3,1,0,138,0,21546.3,21556.1,0,
2183,21564.9,1,0,140,0,21564.9,21575.8,0,
2184,21565.9,2,0,140,0,21575.8,21581.5,9.96484,
2185,21583.1,1,0,142,0,21583.1,21585.3,0,
2186,21591.2,1,0,143,0,21591.2,21596.3,0,
2187,21628.3,1,0,2,1,21628.3,21632.8,0,
2188,21634.2,1,0,3,1,21634.2,21638.3,0,
2189,21644.5,1,0,4,1,21644.5,21653.5,0,
2190,21655.5,1,0,5,1,21655.5,21662.6,0,
2191,21663.5,1,0,6,1,21663.5,21664.1,0,
2192,21664.7,1,0,6,1,21664.7,21665,0,
2193,21684.8,1,0,8,1,21684.8,21686.9,0,
2194,21686.1,2,0,8,1,21686.9,21706.3,0.808594,
2195,21688.9,2,0,8,1,21706.3,21710,17.4336,
2196,21701.8,3,1,10,1,21710,21715,8.23242,
2197,21718.8,1,0,11,1,21718.8,21719.2,0,
2198,21723.7,1,0,12,1,21723.7,21726.9,0,
2199,21755.9,1,0,15,1,21755.9,21759.2,0,
2200,21759.4,1,0,15,1,21759.4,21764.5,0,
2201,21778,1,0,17,1,21778,21787.5,0,
2202,21781.4,2,0,18,1,21787.5,21790.4,6.12109,
2203,21798.6,1,0,19,1,21798.6,21805.2,0,
2204,21803.3,2,0,20,1,21805.2,21805.4,1.87891,
2205,21804.2,3,1,20,1,21805.4,21814.6,1.19922,
2206,21812.5,2,0,21,1,21814.6,21830.1,2.09961,
2207,21813.8,3,1,21,1,21830.1,21830.3,16.3359,
2208,21815.5,3,1,21,1,21830.3,21830.7,14.7246,
2209,21817.5,4,2,21,1,21830.7,21838.8,13.1758,
2210,21817.8,5,3,21,1,21838.8,21839.6,20.9609,
2211,21821.3,6,4,22,1,21839.6,21840.6,18.3379,
2212,21824.8,7,5,22,1,21840.6,21841.3,15.8086,
2213,21827.9,8,6,22,1,21841.3,21841.9,13.3633,
2214,21831.1,6,4,23,1,21841.9,21844.6,10.7949,
2215,21841.7,3,1,24,1,21844.6,21851.7,2.91016,
2216,21852.7,1,0,25,1,21852.7,21856.3,0,
2217,21855.8,2,0,25,1,21856.3,21862.5,0.472656,
2218,21856.2,3,1,25,1,21862.5,21868.7,6.25586,
2219,21860.3,3,1,26,1,21868.7,21876.6,8.38477,
2220,21875.2,2,0,27,1,21876.6,21883.6,1.48242,
2221,21879.3,2,0,27,1,21883.6,21886.7,4.28906,
2222,21889.6,1,0,28,1,21889.6,21901.7,0,
2223,21898.6,2,0,29,1,21901.7,21915.6,3.0957,
2224,21908.8,2,0,30,1,21915.6,21929.6,6.7793,
2225,21930.8,1,0,33,1,21930.8,21932,0,
2226,21932.6,1,0,33,1,21932.6,21949.2,0,
2227,21936,2,0,33,1,21949.2,21954,13.1465,
2228,21968.8,1,0,36,1,21968.8,21971.8,0,
2229,21970.4,2,0,37,1,21971.8,21975.9,1.37109,
